,product_name,reviews,rating
1938,Pétalos 2019,"Blind tasted
Nose - blackcurrent, cherry, stewed fruit, plum.

Taste - high tannin, med+ acid, licorice.

I could not make heads or tails of a wine this acidic and tannic, but with such ripe fruit flavours. I guessed a new world nebbiolo.

Menacia, well, the more you know! ",4.2
1939,Pétalos 2019,"Didn’t have time to decant it, I think it’d be better with some time and air since it has pretty firm tannins. Could’ve mistaken it for a Tuscan wine. It has the same tart red cherries, bit of dried herbs, drying tannins and medium body. It does have a bit of meatiness that Sangiovese wines don’t have. Excellent winemaking and amazing value",4.0
1940,Pétalos 2019,"Tasted blind. Med ruby w some purplish hues. Med (+) aromas of blackberry, grape popsicle, violet, raspberry, fruit du Bois, cinnamon, & some light vanilla. 
Palate is dry, high acid, med tannin, med alcohol, full body, med (+) intensity and finish. Slightly grippy tannins Big cinnamon baking spice on finish. Reminded me of a fresh Moulin-a-vent but turned out to be the delicious product of 60 yr old Mencia vines. Love the acidity and fresh berry bowl character. Some potential to improve w age. ",4.0
1941,Pétalos 2019,"Lovely nose of dark fruit and red fruit with a savoury finish. Tastes of cherry, raspberry, blackcurrant, blackberry and strawberry. Hint of pudding spice in the long tasty and harmonious finish. Hit the spot with sausage and mash on a Sunday night. ",4.0
1942,Pétalos 2019,"Entry Bierzo from A. Palacios. 93% Mencia, 3% other red grapes, 4% white grapes.
Fermentation in wooden vats and steel. 
Ageing for 12M small french oak barrels.

Garnet color. 

Nose of blackberry, blueberry, balsamic notes, pepper, a hint of violet aromas..

Cherry intense, blackberry, blueberry, spices, pepper, cream. 

Med body, med+ acidity, med tannins, med finish.

Quite strong acidity in the first place, got smoother and opened up with a bit of air.

Nice and very interesting, still good value. 


",4.0
1943,Pétalos 2019,"Really nice wine. Agree with the other comments that the wine needs a few hours to breathe else is very tannic. Nose of plum and black fruit. Mouth of leather and tobacco and oak with black fruits and thyme. Quite some tannins still to give structure (though even with air it is quite a lot.) Recommended, especially for the price ",4.0
1944,Pétalos 2019," Nice young mencia based wine produced by Alvaro Palacios and Ricardo Perez. Deep red cherry colour. Fresh nose of black cherry fruit, liquorice and toasted notes. Elegant and round palate. Soft integrated tannins. Long finish",4.0
1945,Pétalos 2019,"4.1/5
Now is young to show things. Structurally, it's very solid and age-worthy at least for 5 years+. If aged, it'd be a party of fruit the 3rd flavors harmony. 
Medium purple, high extraction, young, tightly closed. When just opened, it's smoky and fruit-forwarded(sour red cherry, black plum). It's fresh and ripe on nose and palate. A hour later, spices(thyme, pepper), floral, and luxurious neutral cedar, dark chocolate, vanilla, and savory, earthy. 
Paired well with fried pork with Burgundy-style sauce.",4.0
1946,Pétalos 2019,"You know? I like this! I was a few wines in with a group prior to this. As the 4th wine in, this was really good!! Red fruit, earthy, herbs, green pepper, on the nose, and palate. A little oak and nice tannins. Good wine!! ",4.0
1947,Pétalos 2019,"Earthy and deep with some pepper, rose, mulberry jam, and red plum. High acidity and a medium finish.",4.0
1948,Pétalos 2019,delicious. fruit punch with alcohol. raspberry scent. soft no acidity yet full and interesting. not typical ,4.0
1949,Pétalos 2019,"bright ruby color
cherry oak violet note on nose
med body with nice acidity
lingering fruity and floral flavour",4.0
1950,Red Blend Aged in Bourbon Barrels 2019,Soft oak on the nose. A pop of cherry with hints of chocolate that finish with a smoky bourbon on the back. Very well balanced wine.,4.5
1951,Red Blend Aged in Bourbon Barrels 2019,"Definitely Dark & Jammy as stated on label. 
Almost a bit tropical. 
VERY fruit forward. 
There’s a bit of tobacco. 
Smooth mouth feel. ",4.3
1952,Red Blend Aged in Bourbon Barrels 2019,Very good wine with notes of chocolate that hit you immediately and then a subtle hint of blackberry. I would definitely buy again!,4.5
1953,Red Blend Aged in Bourbon Barrels 2019,Very food California bourbon barrel red blend. Moderate plus body and tannins. Jammy and fruit forward with some vanilla notes from the bourbon barrel.,4.3
1954,Red Blend Aged in Bourbon Barrels 2019,"This is delicious. It has a viscosity that coats your mouth like a soup. Rich with a vanilla, chocolate and spice aftertaste. Was given as a gift and will definitely try to source some more. ",4.5
1955,Red Blend Aged in Bourbon Barrels 2019,"Inkly, almost black color, very jammy on the nose. Black fruits, figs, and spice, could pass as a a petite syrah. Smooth and full mouthfeel. Bourbon casks add a spicy vanilla finish.",4.5
1956,Red Blend Aged in Bourbon Barrels 2019,Tasting notes from Costco are spot on! Inky and jammy… syrupy with caramel and Cognac overtones. Legs “freeze” on sides of glass it’s so jammy!! Excellent wine for the money. ,4.5
1957,Red Blend Aged in Bourbon Barrels 2019,Privious evaluations hold steady. Sure fire winner....rapidly becoming a favorite. Ruby purple red ..complex flavors ... scrumptious wine...explosive!! Lovey with ALL red meats...impressive.,4.4
1958,Red Blend Aged in Bourbon Barrels 2019,"Almost fuchsia in color with dark fruit and oak on the nose. A medium-light silky body with very, very little acidity. I liken it to the acidity of a blood orange.  Vanilla, oak, sassafras, wintergreen, molasses, boysenberry, dates, blackberry, blueberry crisp dessert, and brown sugar. The bourbon adds a nice depth to the wine. It is definitely present at first and in the finish. The finish is dry with notes of smoke, cheese, and jam. Definitely unique. I’d  drink again. 4.4 stars",4.4
1959,Red Blend Aged in Bourbon Barrels 2019,"Earthy forest floor and vanilla on the nose. On the tongue jammy strawberry,  cherry, with a touch of brown sugar. A long silky smooth smooth finish.  Enjoyed in a virtual wine tasting with my good Vivino friend @[1|16268667|Landon Noll]. Quite quaffable!",4.5
1960,Red Blend Aged in Bourbon Barrels 2019,"Jammy, velvety, blueberry, boysenberry, cherry. I'm noticing a little bitter cocoa on the outset this time. A little sticky towards the end if that makes sense. To be honest the first wine to really get me into exploring new stuff. Always holds a special place for us 4.5",4.5
1961,Red Blend Aged in Bourbon Barrels 2019,"Incredibly different!! 🍷 

We paired it with fontina cheese, grapes and Spanish type ham. Aged 3 months in bourbon whiskey 🥃 barrels. Intense ruby red color. Interesting complex aromas; vanilla, caramel, cherry 🍒 and subtle spice. Very smooth on the palate, refreshing, subtle smoke, easy to drink and persistent caramel aftertaste. Excellent, different style that must be tried. 👍🏽🍷 🔝 ",4.5
1962,Red Blend Aged in Bourbon Barrels 2019,"2019 Vintage
Jam Session . . .
This lush bourbon barrel blend of several Cali grapes, has an inky purple hue, a ruby rim, fat legs, and a big vanilla and ripe dark berry nose; a rich silky body, 16% ABV, a mouth-filling fruit basket of flavors (raspberry, plum, black cherry), oak and cedar, gentle acidity and tannins; finishing with long, lingering flavors.
A fruit lover's delight!
A very good value!",4.5
1963,Red Blend Aged in Bourbon Barrels 2019,"Smells like vanilla bean ice cream and cinnamon. Dark fruit flavors on the palate, but the aging flavors from the bourbon barrel shine over the fruit. Medium tannin, medium-low acidity. Unlike anything else I’ve had. Really good!",4.5
1964,Red Blend Aged in Bourbon Barrels 2019,"Very smooth! Fig and bourbon on the nose. Jammy, dark fruits, vanilla and fig on the finish as well. Earthy through out. Lovely wine!",4.5
1965,Red Blend Aged in Bourbon Barrels 2019,"Jam, molasses and fig with a little more smoke than earlier batches but this one is awesome and smooth in the winter.",4.5
1966,Red Blend Aged in Bourbon Barrels 2019,1/7/22. Jammy blackberry aroma. Bold jammy flavor. Blackberry and vanilla. Smooth fruity finish. Very interesting wine. ,4.5
1967,Red Blend Aged in Bourbon Barrels 2019,"Very good and interesting, aged 3 momths in bourbon barrles.
Dark purple, rich wine jammy up feomt with with warm vanilla flavors and some spicy notes.  It finishes with a smooth mouthfeel reminiscent of a fine bourbon.",4.5
1968,Red Blend Aged in Bourbon Barrels 2019,Really smooth and easy to drink. I love the flavor of the bourbon barrel. Perfect wine to drink by the fire pit on a summer night. Highly recommend. ,4.5
1969,Red Blend Aged in Bourbon Barrels 2019,Extraordinary as always. Nothing I haven't mentioned before.  Continues to be spectacular,4.5
1970,Red Blend Aged in Bourbon Barrels 2019,"Full bodied, full of flavor. ",4.5
1971,Red Blend Aged in Bourbon Barrels 2019,"Wonderful deep red wine with after notes of bourbon Whiskey,  just short of being considered a port.  Will definitely be buying this again. ",4.5
1972,Red Blend Aged in Bourbon Barrels 2019,Aged in smoky bourbon case. Velvet.,4.2
1973,Red Blend Aged in Bourbon Barrels 2019,"Nice buttery and fruit aroma. Bold, semi-dry with notes of cherry, chocolate, blueberry and oak.",4.5
1974,Red Blend Aged in Bourbon Barrels 2019,"So smooth and good. A hint of sweetness, but jammy dark fruit. Excellent. ",4.5
1975,Red Blend Aged in Bourbon Barrels 2019,"Blackberry jam, vanilla, caramel, and allspice on the nose. Cinnamon, oak, dark berries, and tannic finish on the palate. Fantastic!",5.0
1976,Red Blend Aged in Bourbon Barrels 2019,First thought: port. Second thought: Cabernet Sauvignon well aged. Then aperitif feel.,4.3
1977,Red Blend Aged in Bourbon Barrels 2019,"Fruit forward, blackberry,  vanilla chocolate raspberry jam blueberry, hit of bourbon, soft tannins and a long, lingering finish ",4.0
1978,Red Blend Aged in Bourbon Barrels 2019,Open for an hour before drinking. Great,4.5
1979,Red Blend Aged in Bourbon Barrels 2019,…for those about to grill🥩🔥🍷🤘🏼,4.6
1980,Red Blend Aged in Bourbon Barrels 2019,"Maple syrup, molasses, definitely bourbon barrel, vanilla, and walnut. Almost like a whisky flavor profile in a red wine. Totally recommend",5.0
1981,Red Blend Aged in Bourbon Barrels 2019, Friends…. Romans …… Countryfolks …… Blend This Red!!!,4.2
1982,Red Blend Aged in Bourbon Barrels 2019,"Awesome Red! Buy this by the case, you'll wish you did!",4.6
1983,Red Blend Aged in Bourbon Barrels 2019,"Definitely a winner, great wine !",4.5
1984,Red Blend Aged in Bourbon Barrels 2019,"Unique. Dry, and not acid. Dense and dark flavor. ",4.5
1985,Red Blend Aged in Bourbon Barrels 2019,Deep. Rich. Berries jammy. 1/9/22,4.5
1986,Red Blend Aged in Bourbon Barrels 2019,"Clear deep ruby in color with medium intensity and notes of graphite pencil shavings blackberry peppermint sweet almost port like. This wine is off dry with medium plus acid, medium tannins, high alcohol, a lot of alcohol showing through, and the balance seems to be off. 85/100",3.5
1987,Red Blend Aged in Bourbon Barrels 2019, vanilla chocolate oak honey jam,4.5
1988,Red Blend Aged in Bourbon Barrels 2019,"Excellent red wine, smooth very flavorful, love it.",4.5
1989,Red Blend Aged in Bourbon Barrels 2019,Deep purple with a dark fruit nose. Full bodied wine featuring vanilla and blackberries up front with oak and tobacco notes ending with a pepper finish. Bold and sweet. ,4.0
1990,Red Blend Aged in Bourbon Barrels 2019,Big time blackberry jam and with noted of vanilla. Bourbon barrel adds some notes of maple syrup on the nose and an overall smokiness to the palette. ,4.0
1991,Red Blend Aged in Bourbon Barrels 2019,Talk about jam notes. This is super jammy. Very Black fruits. It has strong sweet notes which comes from the bourbon. I kinda don’t like it but at the same time I do. ,4.0
1992,Red Blend Aged in Bourbon Barrels 2019,"3.8 Wow. The barrel really comes through in the nose and palette.  Palette is a absolutely jammy, maybe even a touch too sweet for my liking. Overall very fun.",4.0
1993,Red Blend Aged in Bourbon Barrels 2019,one of my favorites this year — very unique flavor from the bourbon barrel aging. Dry finish with smooth and sweet red berry flavors. ,4.5
1994,Red Blend Aged in Bourbon Barrels 2019,"Just a delicious wine. A little on the sweet side for a blend but very flavorful. Notes of clove , chocolate and blackberry with an oak finish. ",4.5
